id_venta,fecha_venta,id_cliente,nombre_cliente,edad,ciudad,region,canal_venta,cantidad,precio_unitario_clp,total_venta_clp,monto_compra,fin_de_semana,tipo_compra,etapa_vida,meta_anual
11284,2023-01-12,4494,Juan Sepúlveda,21,concepción,Región del Biobío,Web,2,898560,1797120,544934,False,Pack,Joven,15000000
11287,2023-01-12,5153,Rosa Hidalgo,19,santiago,Región Metropolitana de Santiago,Tienda,3,39933,119799,544934,False,Pack,Joven,15000000
11289,2023-01-12,5567,Rodrigo Inostroza,31,santiago,Región Metropolitana de Santiago,Web,1,722097,722097,544934,False,Individual,Adulto Joven,15000000
11291,2023-01-12,3438,Mauricio Jaramillo,41,santiago,Región Metropolitana de Santiago,Tienda,3,1059415,3178245,544934,False,Pack,Adulto Joven,15000000
11292,2023-01-12,3697,Bárbara Parada,40,talca,Región del Maule,Web,4,1142358,4569432,544934,False,Pack,Adulto Joven,15000000
11293,2023-01-12,5725,Alexandra Contreras,42,temuco,Región de la Araucanía,Tienda,1,62805,62805,544934,False,Individual,Adulto Joven,15000000
11294,2023-01-12,875,Patricia Morales,57,concepción,Región del Biobío,Web,3,1114066,3342198,122848,False,Pack,Senior,15000000
11296,2023-01-12,5425,Osvaldo Gutiérrez,34,viña del mar,Región de Valparaíso,App,4,957927,3831708,544934,False,Pack,Adulto Joven,15000000
11298,2023-01-12,5942,Antonia Toro,34,concepción,Región del Biobío,Tienda,2,1077361,2154722,544934,False,Pack,Adulto Joven,15000000
11300,2023-01-12,2727,Juanita Delgado,47,antofagasta,Región de Antofagasta,App,3,170179,510537,544934,False,Pack,Adulto Joven,15000000
11301,2023-01-12,5742,Abraham Díaz,47,antofagasta,Región de Antofagasta,Web,4,1017364,4069456,544934,False,Pack,Adulto Joven,15000000
11303,2023-01-12,3167,Mayte Aros,42,santiago,Región Metropolitana de Santiago,Tienda,1,186148,186148,544934,False,Individual,Adulto Joven,15000000
11305,2023-01-12,2195,Luis Reyes,65,la serena,Región de Coquimbo,Tienda,2,1178330,2356660,544934,False,Pack,Senior,15000000
11309,2023-01-12,243,Natalia Navarro,31,santiago,Región Metropolitana de Santiago,App,3,915477,2746431,923378,False,Pack,Adulto Joven,15000000
11310,2023-01-12,4555,Matías Alvarez,26,santiago,Región Metropolitana de Santiago,App,3,138952,416856,544934,False,Pack,Joven,15000000
11312,2023-01-13,4370,Luis Urrutia,78,santiago,Región Metropolitana de Santiago,App,2,696112,1392224,544934,False,Pack,Adulto Mayor,15000000
11313,2023-01-13,3883,Monica Ibarra,31,santiago,Región Metropolitana de Santiago,Tienda,1,1060301,1060301,544934,False,Individual,Adulto Joven,15000000
11316,2023-01-13,3615,Julián Cifuentes,34,santiago,Región Metropolitana de Santiago,Web,1,587734,587734,544934,False,Individual,Adulto Joven,15000000
11317,2023-01-13,2141,Jorge Tapia,18,talca,Región del Maule,Tienda,3,719730,2159190,544934,False,Pack,Joven,15000000
11319,2023-01-13,2420,José Leiva,37,puerto montt,Región de los Lagos,Tienda,2,976693,1953386,544934,False,Pack,Adulto Joven,15000000
11320,2023-01-13,4698,Eduardo Ponce,37,valparaíso,Región de Valparaíso,Web,1,96363,96363,544934,False,Individual,Adulto Joven,15000000
11321,2023-01-13,395,Florencia Mora,34,valparaíso,Región de Valparaíso,Tienda,4,459409,1837636,406723,False,Pack,Adulto Joven,15000000
11322,2023-01-13,552,Julio Catalán,34,viña del mar,Región de Valparaíso,Tienda,3,353182,1059546,866963,False,Pack,Adulto Joven,15000000
11323,2023-01-13,4780,Juana Pérez,34,santiago,Región Metropolitana de Santiago,Tienda,2,452607,905214,544934,False,Pack,Adulto Joven,15000000
11324,2023-01-13,5460,Ramón Urzúa,36,santiago,Región Metropolitana de Santiago,Tienda,4,538371,2153484,544934,False,Pack,Adulto Joven,15000000
11327,2023-01-13,26,Belén Jara,33,santiago,Región Metropolitana de Santiago,App,4,290993,1163972,806658,False,Pack,Adulto Joven,15000000
11332,2023-01-13,542,Diego Meneses,39,valparaíso,Región de Valparaíso,Tienda,4,144341,577364,645557,False,Pack,Adulto Joven,15000000
11334,2023-01-13,1523,Ángela Merino,46,santiago,Región Metropolitana de Santiago,App,4,712279,2849116,544934,False,Pack,Adulto Joven,15000000
11335,2023-01-13,498,José Aguilera,31,valparaíso,Región de Valparaíso,Tienda,3,291869,875607,169961,False,Pack,Adulto Joven,15000000
11336,2023-01-13,1890,Alfonso Lagos,29,antofagasta,Región de Antofagasta,App,1,834646,834646,544934,False,Individual,Joven,15000000
11337,2023-01-13,1363,Sebastián Campos,34,santiago,Región Metropolitana de Santiago,Web,1,374704,374704,544934,False,Individual,Adulto Joven,15000000
11342,2023-01-14,3340,Eduardo Henríquez,25,santiago,Región Metropolitana de Santiago,App,1,817638,817638,544934,True,Individual,Joven,15000000
11344,2023-01-14,4838,Laura Vidal,33,santiago,Región Metropolitana de Santiago,App,1,797953,797953,544934,True,Individual,Adulto Joven,15000000
11346,2023-01-14,2587,Alberto Abarca,60,concepción,Región del Biobío,Web,1,812467,812467,544934,True,Individual,Senior,15000000
11348,2023-01-14,5903,Rodrigo Véliz,33,temuco,Región de la Araucanía,Tienda,4,152409,609636,544934,True,Pack,Adulto Joven,15000000
11350,2023-01-14,3908,Alonso Bascuñán,25,santiago,Región Metropolitana de Santiago,Web,3,1163968,3491904,544934,True,Pack,Joven,15000000
11351,2023-01-14,5203,Javiera Leiva,39,la serena,Región de Coquimbo,Tienda,4,598627,2394508,544934,True,Pack,Adulto Joven,15000000
11353,2023-01-14,1091,Rosa Díaz,21,la serena,Región de Coquimbo,Web,2,612065,1224130,544934,True,Pack,Joven,15000000
11354,2023-01-14,5909,Constanza García,56,la serena,Región de Coquimbo,Web,3,552806,1658418,544934,True,Pack,Senior,15000000
11355,2023-01-14,4117,Benjamín Donoso,55,santiago,Región Metropolitana de Santiago,Tienda,2,187424,374848,544934,True,Pack,Senior,15000000
11356,2023-01-14,5698,Luis Venegas,39,puerto montt,Región de los Lagos,Tienda,1,1131095,1131095,544934,True,Individual,Adulto Joven,15000000
11357,2023-01-14,99,Juan Jara,34,santiago,Región Metropolitana de Santiago,Web,1,706645,706645,122877,True,Individual,Adulto Joven,15000000
11359,2023-01-14,1519,Mateo Campos,26,rancagua,Región del Libertador General Bernardo O'Higgins,Web,4,46764,187056,544934,True,Pack,Joven,15000000
11360,2023-01-14,3145,Esther Páez,41,concepción,Región del Biobío,Tienda,3,21658,64974,544934,True,Pack,Adulto Joven,15000000
11361,2023-01-14,2516,Abigail Torres,34,santiago,Región Metropolitana de Santiago,Web,4,370178,1480712,544934,True,Pack,Adulto Joven,15000000
11363,2023-01-14,1868,Felipe Cerda,29,santiago,Región Metropolitana de Santiago,App,2,742031,1484062,544934,True,Pack,Joven,15000000
11364,2023-01-14,4842,Flor Farías,46,viña del mar,Región de Valparaíso,Web,3,497195,1491585,544934,True,Pack,Adulto Joven,15000000
11369,2023-01-14,5796,Carla Acuña,49,santiago,Región Metropolitana de Santiago,Web,3,11318,33954,544934,True,Pack,Adulto Joven,15000000
11371,2023-01-15,1972,Matías Muñoz,78,la serena,Región de Coquimbo,Web,4,572649,2290596,544934,True,Pack,Adulto Mayor,15000000
11372,2023-01-15,4629,Pedro Fuentes,50,santiago,Región Metropolitana de Santiago,Tienda,4,79914,319656,544934,True,Pack,Adulto Joven,15000000
11376,2023-01-15,5454,Leonardo Ramírez,29,temuco,Región de la Araucanía,App,3,889833,2669499,544934,True,Pack,Joven,15000000
11377,2023-01-15,5507,Erika Palma,35,concepción,Región del Biobío,Tienda,2,1088464,2176928,544934,True,Pack,Adulto Joven,15000000
11378,2023-01-15,2909,Fernando Morales,55,valparaíso,Región de Valparaíso,Web,1,216100,216100,544934,True,Individual,Senior,15000000
11379,2023-01-15,5695,Valentina Pavez,19,santiago,Región Metropolitana de Santiago,Web,2,375162,750324,544934,True,Pack,Joven,15000000
11380,2023-01-15,923,José Salazar,80,talca,Región del Maule,Tienda,3,42595,127785,905097,True,Pack,Adulto Mayor,15000000
11381,2023-01-15,2451,Trinidad González,51,santiago,Región Metropolitana de Santiago,Tienda,3,1141925,3425775,544934,True,Pack,Senior,15000000
11383,2023-01-15,1213,Lisandro Salinas,38,antofagasta,Región de Antofagasta,Web,4,997152,3988608,544934,True,Pack,Adulto Joven,15000000
11384,2023-01-15,1220,Carolina Olivares,63,temuco,Región de la Araucanía,Tienda,4,434368,1737472,544934,True,Pack,Senior,15000000
11385,2023-01-15,2625,Daniel Zúñiga,19,valparaíso,Región de Valparaíso,Web,3,429102,1287306,544934,True,Pack,Joven,15000000
11387,2023-01-15,297,Jorge Cid,34,santiago,Región Metropolitana de Santiago,App,2,12966,25932,792994,True,Pack,Adulto Joven,15000000
11388,2023-01-15,2851,Carlos Merino,34,santiago,Región Metropolitana de Santiago,Web,2,1110018,2220036,544934,True,Pack,Adulto Joven,15000000
11390,2023-01-15,625,Juan Rodríguez,46,santiago,Región Metropolitana de Santiago,App,3,74434,223302,656429,True,Pack,Adulto Joven,15000000
11391,2023-01-15,398,Norma Vilches,32,puerto montt,Región de los Lagos,Web,1,1111715,1111715,486095,True,Individual,Adulto Joven,15000000
11393,2023-01-15,1842,Alicia Montecinos,43,temuco,Región de la Araucanía,Web,3,330337,991011,544934,True,Pack,Adulto Joven,15000000
11395,2023-01-15,3897,Rolando Bobadilla,34,temuco,Región de la Araucanía,Tienda,1,946980,946980,544934,True,Individual,Adulto Joven,15000000
11398,2023-01-15,4661,Luis Espinoza,28,santiago,Región Metropolitana de Santiago,Web,3,831122,2493366,544934,True,Pack,Joven,15000000
11399,2023-01-15,3597,Valentín Arancibia,22,antofagasta,Región de Antofagasta,App,1,47386,47386,544934,True,Individual,Joven,15000000
11400,2023-01-15,3625,Thiago Medina,33,valparaíso,Región de Valparaíso,Web,1,835431,835431,544934,True,Individual,Adulto Joven,15000000
11401,2023-01-16,4851,José Muñoz,46,la serena,Región de Coquimbo,Tienda,4,872420,3489680,544934,False,Pack,Adulto Joven,15000000
11402,2023-01-16,987,Ingrid Jara,27,rancagua,Región del Libertador General Bernardo O'Higgins,Web,4,898243,3592972,719562,False,Pack,Joven,15000000
11403,2023-01-16,3595,Noemí González,52,santiago,Región Metropolitana de Santiago,Web,1,652865,652865,544934,False,Individual,Senior,15000000
11405,2023-01-16,2347,Julia Escobar,69,santiago,Región Metropolitana de Santiago,App,2,57979,115958,544934,False,Pack,Adulto Mayor,15000000
11406,2023-01-16,2420,José Leiva,37,puerto montt,Región de los Lagos,Tienda,4,791138,3164552,544934,False,Pack,Adulto Joven,15000000
11407,2023-01-16,5726,Guillermo Gálvez,30,talca,Región del Maule,App,1,9769,9769,544934,False,Individual,Joven,15000000
11409,2023-01-16,2729,Alex Yáñez,36,santiago,Región Metropolitana de Santiago,Web,3,900525,2701575,544934,False,Pack,Adulto Joven,15000000
11415,2023-01-16,5348,Juan Villarroel,34,puerto montt,Región de los Lagos,App,2,30304,60608,544934,False,Pack,Adulto Joven,15000000
11417,2023-01-16,5038,Claudio Garay,19,la serena,Región de Coquimbo,App,4,625894,2503576,544934,False,Pack,Joven,15000000
11418,2023-01-16,40,Leonor Álvarez,65,santiago,Región Metropolitana de Santiago,Tienda,3,182418,547254,496137,False,Pack,Senior,15000000
11420,2023-01-16,3403,María Parra,42,talca,Región del Maule,Tienda,3,118455,355365,544934,False,Pack,Adulto Joven,15000000
11422,2023-01-16,1977,Nicole Vásquez,50,la serena,Región de Coquimbo,Tienda,3,782367,2347101,544934,False,Pack,Adulto Joven,15000000
11423,2023-01-16,3057,Matilde Merino,39,puerto montt,Región de los Lagos,Tienda,4,1050270,4201080,544934,False,Pack,Adulto Joven,15000000
11424,2023-01-16,2042,Isabel Silva,45,santiago,Región Metropolitana de Santiago,Web,3,178100,534300,544934,False,Pack,Adulto Joven,15000000
11425,2023-01-16,636,Alexander Valdés,27,santiago,Región Metropolitana de Santiago,Web,4,88282,353128,502671,False,Pack,Joven,15000000
11427,2023-01-16,5953,Luis Tapia,64,santiago,Región Metropolitana de Santiago,App,4,110950,443800,544934,False,Pack,Senior,15000000
11431,2023-01-17,363,Robinson Ibáñez,29,la serena,Región de Coquimbo,App,4,629010,2516040,512428,False,Pack,Joven,15000000
11432,2023-01-17,5365,Manuel Coronado,59,santiago,Región Metropolitana de Santiago,Tienda,4,1182630,4627197,544934,False,Pack,Senior,15000000
11434,2023-01-17,5033,Iván Suárez,33,santiago,Región Metropolitana de Santiago,App,3,746550,2239650,544934,False,Pack,Adulto Joven,15000000
11436,2023-01-17,4341,Valeria Aguilar,34,santiago,Región Metropolitana de Santiago,Tienda,4,826081,3304324,544934,False,Pack,Adulto Joven,15000000
11438,2023-01-17,2952,Patricia Vergara,45,santiago,Región Metropolitana de Santiago,App,1,586016,586016,544934,False,Individual,Adulto Joven,15000000
11441,2023-01-17,5993,Rosa Barraza,37,viña del mar,Región de Valparaíso,Tienda,2,1011978,2023956,544934,False,Pack,Adulto Joven,15000000
11443,2023-01-17,4085,Jaime Cáceres,41,temuco,Región de la Araucanía,Web,3,1079731,3239193,544934,False,Pack,Adulto Joven,15000000
11444,2023-01-17,25,Pedro Rebolledo,18,concepción,Región del Biobío,App,4,708703,2834812,510463,False,Pack,Joven,15000000
11445,2023-01-17,4428,Jorge Soto,34,santiago,Región Metropolitana de Santiago,Tienda,1,724789,724789,544934,False,Individual,Adulto Joven,15000000
11446,2023-01-17,5285,José Díaz,24,antofagasta,Región de Antofagasta,App,3,925545,2776635,544934,False,Pack,Joven,15000000
11448,2023-01-17,1399,Beatriz Catalán,55,valparaíso,Región de Valparaíso,Tienda,1,741108,741108,544934,False,Individual,Senior,15000000
11449,2023-01-17,4485,Elba Chamorro,46,santiago,Región Metropolitana de Santiago,Tienda,2,116202,232404,544934,False,Pack,Adulto Joven,15000000
11450,2023-01-17,2720,Ricardo Toro,34,santiago,Región Metropolitana de Santiago,Web,4,429672,1718688,544934,False,Pack,Adulto Joven,15000000
11452,2023-01-17,4010,Karin Tapia,41,santiago,Región Metropolitana de Santiago,Tienda,1,628274,628274,544934,False,Individual,Adulto Joven,15000000
11457,2023-01-17,5892,Tomás González,58,viña del mar,Región de Valparaíso,Web,4,1197747,4627197,544934,False,Pack,Senior,15000000
11458,2023-01-17,1606,Pamela Aravena,23,valparaíso,Región de Valparaíso,Web,3,693269,2079807,544934,False,Pack,Joven,15000000
11459,2023-01-17,4883,César Zúñiga,27,santiago,Región Metropolitana de Santiago,App,3,1192157,3576471,544934,False,Pack,Joven,15000000
11460,2023-01-17,5863,Elena Tapia,18,puerto montt,Región de los Lagos,Tienda,1,194909,194909,544934,False,Individual,Joven,15000000
11461,2023-01-18,3529,Rosa Salas,34,santiago,Región Metropolitana de Santiago,Tienda,4,170491,681964,544934,False,Pack,Adulto Joven,15000000
11462,2023-01-18,1020,Octavio López,36,santiago,Región Metropolitana de Santiago,Web,2,144127,288254,544934,False,Pack,Adulto Joven,15000000
11463,2023-01-18,1945,Ramón Chandía,27,concepción,Región del Biobío,Web,4,822660,3290640,544934,False,Pack,Joven,15000000
11466,2023-01-18,4335,Rodolfo Bello,31,concepción,Región del Biobío,Web,3,450515,1351545,544934,False,Pack,Adulto Joven,15000000
11467,2023-01-18,2984,Diego Maturana,34,santiago,Región Metropolitana de Santiago,Tienda,2,646909,1293818,544934,False,Pack,Adulto Joven,15000000
11468,2023-01-18,1205,Héctor Cornejo,40,puerto montt,Región de los Lagos,App,1,1033406,1033406,544934,False,Individual,Adulto Joven,15000000
11469,2023-01-18,1482,Santiago Espinoza,56,santiago,Región Metropolitana de Santiago,Web,2,55920,111840,544934,False,Pack,Senior,15000000
11470,2023-01-18,4073,Diego Núñez,34,santiago,Región Metropolitana de Santiago,Web,2,279180,558360,544934,False,Pack,Adulto Joven,15000000
11471,2023-01-18,1438,Marcelo Silva,31,santiago,Región Metropolitana de Santiago,Tienda,2,647350,1294700,544934,False,Pack,Adulto Joven,15000000
11472,2023-01-18,3914,Claudio Molina,23,concepción,Región del Biobío,Tienda,2,340098,680196,544934,False,Pack,Joven,15000000
11473,2023-01-18,3108,María Rojas,25,la serena,Región de Coquimbo,App,1,516812,516812,544934,False,Individual,Joven,15000000
11474,2023-01-18,5271,Pedro Ortega,34,valparaíso,Región de Valparaíso,Web,3,113201,339603,544934,False,Pack,Adulto Joven,15000000
11476,2023-01-18,4837,Sebastián Méndez,23,santiago,Región Metropolitana de Santiago,Web,4,930505,3722020,544934,False,Pack,Joven,15000000
11477,2023-01-18,3068,William Miranda,32,rancagua,Región del Libertador General Bernardo O'Higgins,Web,2,512993,1025986,544934,False,Pack,Adulto Joven,15000000
11478,2023-01-18,1398,Nolberto Moya,42,la serena,Región de Coquimbo,App,3,244848,734544,544934,False,Pack,Adulto Joven,15000000
11480,2023-01-18,5072,Ramón Ramírez,32,santiago,Región Metropolitana de Santiago,Tienda,2,888166,1776332,544934,False,Pack,Adulto Joven,15000000
11481,2023-01-18,3089,Juan Rodríguez,60,santiago,Región Metropolitana de Santiago,Tienda,1,862264,862264,544934,False,Individual,Senior,15000000
11483,2023-01-18,3398,Matilde Zambrano,38,santiago,Región Metropolitana de Santiago,Tienda,2,339155,678310,544934,False,Pack,Adulto Joven,15000000
11488,2023-01-18,506,Nora Campos,26,viña del mar,Región de Valparaíso,Tienda,3,716007,2148021,246355,False,Pack,Joven,15000000
11489,2023-01-18,2324,Francisco Araya,48,viña del mar,Región de Valparaíso,Web,3,238854,716562,544934,False,Pack,Adulto Joven,15000000
11490,2023-01-18,3886,Elisa Baez,35,santiago,Región Metropolitana de Santiago,Web,2,964532,1929064,544934,False,Pack,Adulto Joven,15000000
11491,2023-01-19,897,José Concha,23,santiago,Región Metropolitana de Santiago,App,2,135619,271238,363833,False,Pack,Joven,15000000
11492,2023-01-19,2139,Javiera Villa,40,concepción,Región del Biobío,Web,1,1147567,1147567,544934,False,Individual,Adulto Joven,15000000
11494,2023-01-19,1110,Andrés Sánchez,34,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,2,136311,272622,544934,False,Pack,Adulto Joven,15000000
11497,2023-01-19,76,Valentín Briones,60,puerto montt,Región de los Lagos,Web,4,583995,2335980,756106,False,Pack,Senior,15000000
11499,2023-01-19,2514,Anita Ávalos,33,santiago,Región Metropolitana de Santiago,App,4,683151,2732604,544934,False,Pack,Adulto Joven,15000000
11502,2023-01-19,1401,Rocío Zepeda,31,santiago,Región Metropolitana de Santiago,Tienda,3,962927,2888781,544934,False,Pack,Adulto Joven,15000000
11503,2023-01-19,5021,Brenda Vargas,27,la serena,Región de Coquimbo,Web,1,473119,473119,544934,False,Individual,Joven,15000000
11504,2023-01-19,2080,Carolina Ulloa,19,concepción,Región del Biobío,Web,2,695165,1390330,544934,False,Pack,Joven,15000000
11506,2023-01-19,5041,Joaquín Uribe,24,viña del mar,Región de Valparaíso,Web,3,949755,2849265,544934,False,Pack,Joven,15000000
11507,2023-01-19,4841,Karina Cid,18,santiago,Región Metropolitana de Santiago,App,4,440682,1762728,544934,False,Pack,Joven,15000000
11508,2023-01-19,3128,Kiara Becerra,26,santiago,Región Metropolitana de Santiago,Web,2,119578,239156,544934,False,Pack,Joven,15000000
11510,2023-01-19,3308,Manuel Pérez,22,santiago,Región Metropolitana de Santiago,Tienda,3,1122964,3368892,544934,False,Pack,Joven,15000000
11512,2023-01-19,4174,Sergio Manríquez,20,rancagua,Región del Libertador General Bernardo O'Higgins,Web,3,329269,987807,544934,False,Pack,Joven,15000000
11513,2023-01-19,4064,Margarita Jara,31,valparaíso,Región de Valparaíso,Tienda,4,726025,2904100,544934,False,Pack,Adulto Joven,15000000
11515,2023-01-19,3112,Esteban Manríquez,53,santiago,Región Metropolitana de Santiago,Tienda,3,93865,281595,544934,False,Pack,Senior,15000000
11517,2023-01-19,1409,Giovanna Tapia,34,santiago,Región Metropolitana de Santiago,Tienda,3,473745,1421235,544934,False,Pack,Adulto Joven,15000000
11520,2023-01-19,666,Frank Torres,18,valparaíso,Región de Valparaíso,Web,4,1124323,4497292,237573,False,Pack,Joven,15000000
11521,2023-01-20,266,Esteban Zamorano,52,santiago,Región Metropolitana de Santiago,Web,1,1038526,1038526,766692,False,Individual,Senior,15000000
11522,2023-01-20,5043,Luis Gómez,19,antofagasta,Región de Antofagasta,App,2,965104,1930208,544934,False,Pack,Joven,15000000
11523,2023-01-20,5138,Ana García,48,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,3,183255,549765,544934,False,Pack,Adulto Joven,15000000
11526,2023-01-20,4295,Sabrina Baeza,30,talca,Región del Maule,App,2,134513,269026,544934,False,Pack,Joven,15000000
11527,2023-01-20,5994,Franco González,42,valparaíso,Región de Valparaíso,Web,3,1031692,3095076,544934,False,Pack,Adulto Joven,15000000
11528,2023-01-20,2417,Carlos Palma,72,rancagua,Región del Libertador General Bernardo O'Higgins,Web,2,1155891,2311782,544934,False,Pack,Adulto Mayor,15000000
11529,2023-01-20,57,Juan León,65,valparaíso,Región de Valparaíso,Web,4,123960,495840,179643,False,Pack,Senior,15000000
11530,2023-01-20,4020,Luis Durán,64,la serena,Región de Coquimbo,Web,1,54002,54002,544934,False,Individual,Senior,15000000
11531,2023-01-20,457,Josefina Sáez,30,santiago,Región Metropolitana de Santiago,App,1,890780,890780,110218,False,Individual,Joven,15000000
11532,2023-01-20,402,Patricio Sandoval,36,antofagasta,Región de Antofagasta,Web,4,558529,2234116,912298,False,Pack,Adulto Joven,15000000
11533,2023-01-20,5949,Luisa González,73,talca,Región del Maule,Tienda,4,594094,2376376,544934,False,Pack,Adulto Mayor,15000000
11535,2023-01-20,5896,Rosa González,45,valparaíso,Región de Valparaíso,Tienda,1,585266,585266,544934,False,Individual,Adulto Joven,15000000
11536,2023-01-20,3671,Gloria Jofré,29,la serena,Región de Coquimbo,Tienda,1,168763,168763,544934,False,Individual,Joven,15000000
11537,2023-01-20,1145,María Barra,37,viña del mar,Región de Valparaíso,Tienda,4,464083,1856332,544934,False,Pack,Adulto Joven,15000000
11540,2023-01-20,4219,Claudia Gaete,29,santiago,Región Metropolitana de Santiago,Tienda,2,25358,50716,544934,False,Pack,Joven,15000000
11542,2023-01-20,1116,Sofía Torres,64,concepción,Región del Biobío,Web,4,664498,2657992,544934,False,Pack,Senior,15000000
11543,2023-01-20,5685,Juan Martínez,30,concepción,Región del Biobío,Web,1,674460,674460,544934,False,Individual,Joven,15000000
11545,2023-01-20,1939,Javier Naranjo,34,santiago,Región Metropolitana de Santiago,App,2,441911,883822,544934,False,Pack,Adulto Joven,15000000
11546,2023-01-20,1923,René Guajardo,39,temuco,Región de la Araucanía,Web,1,1168538,1168538,544934,False,Individual,Adulto Joven,15000000
11548,2023-01-20,599,Esperanza Saldías,42,valparaíso,Región de Valparaíso,Web,2,190646,381292,273060,False,Pack,Adulto Joven,15000000
11549,2023-01-20,2856,Carlos Venegas,33,viña del mar,Región de Valparaíso,Tienda,3,516486,1549458,544934,False,Pack,Adulto Joven,15000000
11551,2023-01-21,1699,Alejandra Soto,41,la serena,Región de Coquimbo,Tienda,4,991592,3966368,544934,True,Pack,Adulto Joven,15000000
11552,2023-01-21,1453,Sonia Melo,27,valparaíso,Región de Valparaíso,App,2,16909,33818,544934,True,Pack,Joven,15000000
11553,2023-01-21,1861,Pedro Muñoz,25,concepción,Región del Biobío,Web,4,943635,3774540,544934,True,Pack,Joven,15000000
11556,2023-01-21,5407,Marcos Olivares,21,santiago,Región Metropolitana de Santiago,App,2,125450,250900,544934,True,Pack,Joven,15000000
11557,2023-01-21,3766,Marcelo Torres,50,concepción,Región del Biobío,App,2,168314,336628,544934,True,Pack,Adulto Joven,15000000
11560,2023-01-21,4773,Wilson Madariaga,61,antofagasta,Región de Antofagasta,Tienda,1,601505,601505,544934,True,Individual,Senior,15000000
11564,2023-01-21,3134,Juan Pinto,49,talca,Región del Maule,Tienda,2,772210,1544420,544934,True,Pack,Adulto Joven,15000000
11565,2023-01-21,787,Luis Tapia,24,temuco,Región de la Araucanía,App,4,638223,2552892,625053,True,Pack,Joven,15000000
11567,2023-01-21,2337,Norma Villagra,27,santiago,Región Metropolitana de Santiago,App,3,473774,1421322,544934,True,Pack,Joven,15000000
11568,2023-01-21,3209,Rosa Salinas,34,temuco,Región de la Araucanía,Web,4,1162707,4627197,544934,True,Pack,Adulto Joven,15000000
11569,2023-01-21,867,Constanza Carrera,32,santiago,Región Metropolitana de Santiago,Web,1,845177,845177,239716,True,Individual,Adulto Joven,15000000
11572,2023-01-21,1339,Ángel Ruz,34,temuco,Región de la Araucanía,Tienda,1,1142057,1142057,544934,True,Individual,Adulto Joven,15000000
11573,2023-01-21,2026,María Salazar,49,antofagasta,Región de Antofagasta,Tienda,1,149934,149934,544934,True,Individual,Adulto Joven,15000000
11575,2023-01-21,1550,Valentina Araya,30,la serena,Región de Coquimbo,App,3,240778,722334,544934,True,Pack,Joven,15000000
11576,2023-01-21,703,Pía Alfaro,23,valparaíso,Región de Valparaíso,App,2,12856,25712,402944,True,Pack,Joven,15000000
11577,2023-01-21,2263,Dante Parra,25,santiago,Región Metropolitana de Santiago,Web,2,141543,283086,544934,True,Pack,Joven,15000000
11579,2023-01-21,2686,Patricia Sepúlveda,21,rancagua,Región del Libertador General Bernardo O'Higgins,App,2,646492,1292984,544934,True,Pack,Joven,15000000
11580,2023-01-21,595,Ayleen Sepúlveda,60,santiago,Región Metropolitana de Santiago,Tienda,4,266246,1064984,907110,True,Pack,Senior,15000000
11581,2023-01-22,1663,Bastián Espinoza,45,santiago,Región Metropolitana de Santiago,Tienda,2,1035916,2071832,544934,True,Pack,Adulto Joven,15000000
11582,2023-01-22,1313,Maximiliano Medel,60,valparaíso,Región de Valparaíso,Web,2,310835,621670,544934,True,Pack,Senior,15000000
11583,2023-01-22,468,Juan Sánchez,19,santiago,Región Metropolitana de Santiago,App,3,215131,645393,881739,True,Pack,Joven,15000000
11585,2023-01-22,1438,Marcelo Silva,31,santiago,Región Metropolitana de Santiago,Tienda,4,955297,3821188,544934,True,Pack,Adulto Joven,15000000
11586,2023-01-22,5072,Ramón Ramírez,32,santiago,Región Metropolitana de Santiago,Web,3,558212,1674636,544934,True,Pack,Adulto Joven,15000000
11587,2023-01-22,5583,Marta Avilés,46,santiago,Región Metropolitana de Santiago,Tienda,3,66273,198819,544934,True,Pack,Adulto Joven,15000000
11589,2023-01-22,4792,Alejandro Alarcón,20,talca,Región del Maule,App,4,506454,2025816,544934,True,Pack,Joven,15000000
11590,2023-01-22,2412,Viviana Carrasco,65,santiago,Región Metropolitana de Santiago,Tienda,2,1136202,2272404,544934,True,Pack,Senior,15000000
11592,2023-01-22,1914,Dominique Fernández,25,santiago,Región Metropolitana de Santiago,Web,4,1096880,4387520,544934,True,Pack,Joven,15000000
11593,2023-01-22,1939,Javier Naranjo,34,santiago,Región Metropolitana de Santiago,App,2,591964,1183928,544934,True,Pack,Adulto Joven,15000000
11598,2023-01-22,3367,Andrea Vargas,35,concepción,Región del Biobío,Tienda,3,601125,1803375,544934,True,Pack,Adulto Joven,15000000
11599,2023-01-22,5088,Joaquín Reyes,25,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,2,216473,432946,544934,True,Pack,Joven,15000000
11600,2023-01-22,393,Paz Campos,27,concepción,Región del Biobío,Tienda,3,608205,1824615,434816,True,Pack,Joven,15000000
11601,2023-01-22,3130,Luis Segura,30,la serena,Región de Coquimbo,Tienda,1,1194519,1194519,544934,True,Individual,Joven,15000000
11603,2023-01-22,3829,William Campos,46,santiago,Región Metropolitana de Santiago,Web,1,477855,477855,544934,True,Individual,Adulto Joven,15000000
